F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Class,
0.38074,0.33136,0.21996,0.17321,0.03314,0.36243,0.5,0.54545,0.42857,.48523,0.45,0.43478,0.42308,N,
0.32468,0.16697,0.29143,0.15346,0.0822,0.22477,0.875,0.72727,0.64286,0.64706,0.6,0.6087,0.61538,N,
0.45847,0.44238,0.25125,0.15546,0.24981,0.52045,0.625,0.54545,0.5,0.47059,0.4,0.43478,0.42308,N,
0.31791,0.43577,0.24376,0.1405,0.05534,0.26803,0.625,.54098,0.5,0.47059,0.45,0.43478,0.42308,N,
0.28652,0.37405,0.05159,0.41499,0.17099,0.13359,0.5,0.45455,0.42857,0.41176,0.45,0.3913,0.42308,N,
0.383,.27103,0.46552,0.14935,0,0.35714,0.625,.54098,0.64286,0.58824,0.55,0.52174,0.5,N,
0.35469,0.51751,0.22353,.21702,0.2179,0.47665,0.625,0.54545,0.5,0.52941,0.55,0.47826,0.5,N,
0.30761,0.34646,0.18626,.21702,0.08819,0.30512,0.625,0.54545,0.5,0.47059,0.5,0.47826,0.46154,N,
0.31208,.27103,0.04768,0.30239,0.07901,.28136,0.5,0.54545,.50788,0.47059,0.45,0.43478,0.42308,N,
.30008,0.28075,0.18071,0.30749,.14264,.28136,0.625,0.63636,0.57143,.48523,.46704,0.56522,.43945,N,
0.30458,0.2959,.2043,0.27069,0.14795,0.28897,0.75,0.72727,.50788,0.64706,0.6,0.6087,0.57692,N,
0.25592,0.175,0.26881,0.19959,0.12727,.28136,.58596,0.45455,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.33099,.27103,.2043,0.30976,0.18436,.28136,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.53846,N,
0.34045,0.27778,0.22797,0.13276,0.08889,0.20833,0.375,0.36364,0.35714,.48523,0.4,0.3913,0.34615,N,
0.33156,0.25373,0.10087,0.17833,0.16716,0.35448,0.5,0.54545,0.42857,0.35294,0.35,0.30435,0.30769,N,
0.25233,0.21961,0.10602,0.18039,0.04392,0.10294,0.375,0.36364,0.28571,.48523,0.3,0.26087,0.26923,N,
0.27716,0.334,0.14108,0.1829,0.1336,.28136,0.5,0.45455,0.35714,0.35294,0.35,0.34783,0.34615,N,
0.36453,0.12281,0.18527,0.20175,0.07368,0.15351,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.35206,0.24747,0.18774,0.14784,0.11313,0.13258,0.75,0.63636,0.57143,0.47059,0.45,0.3913,0.42308,N,
0.51558,0.44872,0.30327,0.16084,.14264,0.5609,0.5,0.36364,0.35714,0.35294,0.35,0.3913,0.38462,N,
0.26479,0.60494,.2043,0.10325,0.06914,0.10802,0.375,0.36364,0.28571,0.29412,0.3,0.30435,0.30769,N,
0.35161,.27103,0.13454,0.22525,0.23607,0.43033,0.625,0.54545,.50788,0.58824,0.55,.45177,.43945,N,
0.20129,0.16147,0.15437,0.16077,0.17223,0.22558,0.625,0.45455,0.5,0.41176,0.45,0.43478,0.38462,N,
0.2903,0.13376,0.44125,0.1465,0.28535,0.50159,.58596,0.54545,0.5,0.52941,0.45,0.43478,0.42308,N,
.30008,0.15806,0.20712,0.28328,.14264,0.25403,0.625,0.54545,0.5,0.52941,0.5,0.52174,0.46154,N,
.30008,0.27251,0.10689,0.34594,0.218,0.23418,0.625,0.54545,0.57143,0.52941,0.5,.45177,.43945,N,
0.22521,.27103,0.18248,0.32618,0.1344,0.21,0.625,.54098,0.57143,0.47059,0.45,0.43478,0.5,N,
0.14624,0.31818,.2043,0.32314,0.10182,0.11932,0.75,.54098,0.57143,.48523,0.45,0.43478,0.46154,N,
0.40468,0.42925,0.22316,0.1578,0.15849,0.16509,0.375,0.45455,0.42857,0.35294,0.4,0.3913,0.34615,N,
0.28025,0.14634,0.11775,0.2477,0.07805,0.2439,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,N,
0.35747,.27103,.2043,0.21684,0.16593,0.34568,.58596,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
.30008,0.28899,0.32553,.21702,0.2055,0.56193,0.625,.54098,0.71429,0.64706,0.65,0.6087,0.57692,N,
0.27081,0.17677,0.34134,0.2112,0.1697,.28136,0.625,0.54545,0.57143,0.52941,0.55,.45177,0.5,N,
0.35117,0.26448,0.27239,0.20014,0.08463,0.30856,0.75,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
.30008,0.05932,0.05728,0.14176,0.09492,0.14831,.58596,0.36364,0.28571,0.29412,0.3,0.30435,.43945,N,
0.30351,0.32285,0.17711,0.25424,0.18784,0.31184,0.625,0.54545,.50788,0.52941,0.5,0.52174,0.5,N,
0.29105,0.3215,0.16932,0.23572,0.18706,0.31054,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
0.41537,0.49296,0.16659,0.29449,0.15775,0.18486,0.5,0.54545,0.42857,0.35294,0.4,0.3913,0.42308,N,
0.36467,0.26448,0.10215,0.24227,0.19748,0.30856,0.5,0.45455,0.42857,0.35294,.46704,0.30435,0.30769,N,
0.05892,0.26923,0.11141,.21702,0.06154,0.24038,.58596,0.54545,0.5,.48523,0.45,0.47826,0.42308,N,
.30008,0.27237,.2043,.21702,0.10895,0.35749,0.625,0.54545,0.5,0.47059,0.45,.45177,0.42308,N,
0.34859,0.33461,.2043,0.29585,0.36405,0.33461,0.625,0.54545,0.5,0.47059,0.45,0.3913,0.38462,N,
0.19677,0.36391,.2043,0.2174,0.17125,0.34786,0.625,0.45455,0.42857,0.41176,0.4,0.34783,0.38462,N,
.30008,0.28283,0.23894,0.12672,0,0.44192,0.625,.54098,0.5,0.47059,0.45,0.43478,0.42308,N,
0.24895,0.425,0.27759,0.16429,0.08,0.40625,0.5,0.45455,0.42857,0.47059,.46704,0.3913,0.38462,N,
0.40216,.27103,0.17835,0.22071,0.15556,0.36458,0.625,0.63636,0.64286,0.58824,0.5,0.47826,.43945,N,
0.40216,.27103,0.17835,0.22071,0.15556,0.36458,0.625,0.63636,0.64286,0.58824,0.5,0.47826,.43945,N,
0.14492,0.12613,.2043,0.18837,0,.28136,0.375,0.36364,0.28571,0.29412,0.3,0.30435,0.30769,N,
0.40061,0.22126,0.23306,0.13218,0.22529,0.42744,.58596,0.45455,0.5,0.47059,0.5,0.43478,0.46154,N,
0.34141,0.26217,0.25313,.21702,.14264,0.19663,0.625,.54098,0.57143,0.52941,.46704,0.47826,.43945,N,
0.32132,0.41948,.2043,0.26626,0.0839,0.32772,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.38462,N,
0.32662,0.3198,0.13723,0.06368,0.17056,0.35533,0.375,0.36364,0.35714,0.29412,0.3,0.30435,0.26923,N,
0.37824,0.3195,0.1262,0.34704,0.23237,0.47199,0.375,0.36364,0.35714,0.35294,0.35,0.3913,0.34615,N,
0.47831,0.13146,0.38077,0.19633,0.05258,0.2054,0.625,0.63636,0.64286,0.58824,0.6,0.6087,0.57692,N,
0.24177,0.31186,0.23581,0.19529,0.16833,0.30529,0.875,0.72727,0.71429,0.70588,0.65,0.65217,0.65385,N,
.30008,0.39238,0.10608,0.14064,.14264,0.45123,.58596,0.36364,0.35714,0.35294,0.35,0.30435,0.30769,N,
0.27444,0.38583,0.03991,0.14817,0.26457,0.34449,0.375,0.36364,0.28571,0.29412,0.3,0.26087,0.23077,N,
0.2441,0.27618,.2043,0.14595,0.16995,0.27883,.58596,0.63636,0.57143,0.52941,0.45,0.43478,0.42308,N,
0.35491,0.15027,0.24786,0.20198,0,0.12522,.58596,.54098,0.57143,0.52941,0.55,.45177,.43945,N,
0.1598,0.13907,0.16785,0.29079,0.14834,0.31871,0.5,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,N,
0.3391,0.22134,0.25378,0.13223,0.13281,0.41502,0.5,0.45455,0.42857,0.41176,0.4,.45177,.43945,N,
0.29248,0.25455,0.14523,0.35943,0.09256,0.44835,0.625,0.54545,0.64286,0.64706,0.6,0.56522,0.53846,N,
0.2577,0.25878,0.13742,0.30146,0.08281,0.17791,0.75,0.63636,0.64286,0.52941,0.5,0.52174,0.5,N,
0.41247,0.40039,0.14664,0.33817,0.22091,0.36243,0.625,0.63636,0.57143,0.47059,0.5,0.47826,0.46154,N,
0.15771,0.30882,0.0497,0.46123,0.16471,0.32169,0.5,0.36364,0.35714,0.29412,0.35,0.34783,0.30769,N,
0.39175,0.3516,.2043,0.21005,0.15342,0.63927,0.5,.54098,0.5,0.52941,0.5,0.47826,.43945,N,
0.29013,0.19639,0.20316,0.20951,0.13467,0.2981,0.625,0.54545,0.5,0.58824,0.55,0.52174,0.5,N,
0.30403,0.19845,0.15677,0.20478,0.0866,0.15786,0.5,0.45455,0.42857,0.47059,0.45,0.43478,0.46154,N,
0.38972,0.33333,0.06776,0.3249,.14264,0.08772,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.42308,N,
.30008,0.29717,0.11158,0.31561,0.31698,0.28892,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,N,
0.30231,0.35312,0.1103,0.19854,0.13294,0.23368,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.38462,N,
0.23381,0.29845,0.14408,0.14993,0.01085,0.32219,0.625,0.63636,0.57143,0.52941,0.5,.45177,0.46154,N,
0.36537,0.06446,.2043,0.17713,0,0.06446,0.75,0.63636,.50788,0.58824,.46704,0.52174,0.53846,N,
0.30787,0.20096,0.2587,0.20009,0.10718,0.29306,0.625,0.63636,0.5,0.52941,0.5,0.47826,0.42308,N,
.30008,0.23333,0.28966,0.03983,0.37333,0.41667,0.75,0.54545,0.42857,0.35294,0.35,0.3913,0.38462,N,
0.25314,0.39056,0.08702,0.26922,0.33648,0.22532,0.5,.54098,0.57143,0.52941,0.45,0.3913,0.42308,N,
0.35346,0.37307,0.25594,0.14663,0.14137,0.20863,0.75,0.63636,0.57143,0.58824,0.55,0.52174,.43945,N,
0.36409,0.34568,0.25032,0.10325,0.06914,0.32407,0.5,0.63636,0.57143,0.47059,0.45,0.43478,0.42308,N,
0.35931,0.28866,0.3658,0.23711,0.05773,0.45103,.58596,0.63636,0.64286,0.52941,.46704,0.52174,0.5,N,
0.34029,.27103,.2043,0.17692,0.17231,0.26923,0.625,0.54545,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.37655,.27103,0.05695,0.25843,0.34607,0.36868,0.5,0.36364,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.3064,0.24286,0.23448,0.14508,0.20571,0.25,0.625,0.54545,.50788,0.52941,0.55,0.52174,0.53846,N,
0.31135,.27103,0.10901,0.08094,0.14452,.28136,.58596,0.72727,0.64286,0.64706,.46704,0.52174,0.5,N,
.30008,0.245,0.08448,0.23,0.056,0.2625,0.625,0.54545,0.42857,0.41176,0.4,0.43478,0.46154,N,
0.1942,0.12676,0.10879,0.2356,0.06761,0.14965,0.75,0.72727,0.64286,0.64706,.46704,0.6087,0.61538,N,
0.25945,0.3871,0.32703,0.1349,0.25806,0.2621,0.75,0.63636,0.64286,0.58824,.46704,.45177,0.57692,N,
0.14709,0.31421,.2043,.21702,0.22344,0.28367,.58596,0.45455,0.42857,0.41176,0.4,0.3913,.43945,N,
0.34901,0.16568,0.37992,0.09898,0.33136,0.46598,0.5,0.54545,0.57143,0.47059,0.45,0.43478,0.46154,N,
0.33854,0.22811,0.19271,0.17886,0.09124,0.33859,0.5,0.45455,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.27302,0.25662,0.19271,.21702,0.09124,0.28513,0.5,0.45455,0.42857,0.41176,0.4,.45177,0.38462,N,
0.33704,.27103,0.07724,0.21506,0.064,0.25,0.25,.54098,0.28571,0.29412,0.25,0.26087,0.23077,N,
0.3955,0.35745,0.17735,0.26099,0.12709,0.35993,0.625,0.54545,0.5,0.47059,0.5,0.47826,.43945,N,
0.26988,0.17616,0.02238,0.2991,0.20768,.28136,0.5,0.45455,.50788,0.47059,0.45,0.43478,0.42308,N,
0.31418,0.13672,0.26401,0.19602,0.0875,.28136,0.625,0.63636,0.57143,0.52941,0.55,0.52174,0.53846,N,
0.22342,0.29167,0.28161,0.34848,0,0.36458,0.375,0.45455,0.5,0.47059,0.45,0.43478,0.42308,N,
0.354,0.29903,0.1378,0.27608,0.19573,.28136,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.38462,N,
0.26662,0.27072,0.24271,0.20023,0.12376,0.29006,0.75,0.63636,0.57143,0.52941,0.5,0.52174,0.5,N,
0.38012,0.25339,0.18859,0.22707,0.15204,0.29035,0.625,0.45455,0.42857,0.41176,0.4,0.3913,0.42308,N,
0.39336,0.44595,0.05219,0.12917,0.15135,0.23649,0.375,.54098,0.28571,.48523,0.35,0.30435,0.30769,N,
0.18888,0.19178,.2043,0.20459,0.06575,.28136,0.625,0.63636,.50788,0.58824,0.6,.45177,0.57692,N,
0.28336,0.28455,0.261,0.18699,.14264,0.35569,0.625,0.54545,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.25697,0.13419,0.04319,0.36073,0.25048,0.16773,.58596,0.36364,0.42857,0.41176,0.35,0.34783,0.34615,N,
0.34409,0.07487,.2043,.21702,0.11979,0.37433,0.625,0.54545,0.42857,0.41176,0.4,0.3913,0.38462,N,
.30008,0.27053,0.31018,0.16162,0.16232,0.38043,0.625,0.63636,0.57143,0.47059,0.45,0.43478,0.42308,N,
0.1196,.27103,.2043,0.48192,0.04164,0.16264,0.5,0.45455,0.42857,.48523,0.5,0.43478,0.42308,N,
.30008,0.23607,0.15361,0.20235,0.13138,0.07698,0.5,0.45455,0.5,0.47059,0.4,0.43478,0.38462,N,
0.20723,0.30435,0.1959,0.20202,0.10821,0.12681,0.625,.54098,0.5,0.47059,0.45,0.43478,0.42308,N,
0.16756,0.27344,0.0792,0.19602,0.04375,0.10254,0.375,0.36364,0.35714,0.35294,0.35,0.34783,0.30769,N,
0.33273,0.28401,0.20969,0.0998,0.18711,0.45943,0.625,0.54545,.50788,0.52941,0.5,0.47826,0.46154,N,
0.35987,0.14094,.2043,0.22453,0.07517,0.2349,0.5,0.45455,0.42857,0.47059,0.45,0.43478,0.46154,N,
0.30792,0.2033,0.22975,0.21254,.14264,0.19637,0.875,0.63636,0.64286,0.58824,0.6,0.52174,0.46154,N,
0.33353,0.2177,.2043,.21702,0.10718,0.1256,0.75,0.72727,0.64286,0.64706,0.6,0.56522,0.57692,N,
0.30568,0.34917,0.18462,0.22846,0.18622,0.49881,0.5,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
0.33115,0.34086,0.18462,0.31289,0.15962,0.35333,0.75,0.63636,0.57143,0.52941,0.5,0.47826,0.5,N,
0.30881,0.29319,.2043,0.30652,0.29319,0.3894,.58596,0.54545,0.57143,0.58824,0.6,0.56522,0.5,N,
0.34382,0.1866,0.3579,0.21994,0.08876,0.20173,1,0.81818,0.78571,0.76471,0.75,0.69565,0.69231,N,
0.34768,0.1866,0.35059,0.22898,0.08876,0.20803,1,0.81818,0.78571,0.76471,.46704,0.69565,0.69231,N,
0.23313,0.23913,0.05247,0.32468,0.10435,0.08152,0.5,0.45455,0.5,0.47059,.46704,0.43478,0.42308,N,
0.14895,0.23765,0.11473,0.14198,0.1037,0.16204,0.75,0.63636,0.57143,0.47059,0.4,0.3913,.43945,N,
.30008,0.3227,0.11983,0.17795,0.11915,0.15514,0.625,0.54545,0.5,0.47059,0.4,0.34783,.43945,N,
0.22342,.27103,0.19556,0.20328,0.07778,0.28356,0.375,0.36364,.50788,0.41176,0.4,0.43478,0.42308,N,
0.30099,0.27651,0.22482,0.1478,0,0.4184,0.5,0.54545,0.5,0.47059,0.4,0.3913,0.38462,N,
0.30403,0.14433,0.31354,0.23711,0.05773,0.22552,0.625,0.54545,0.5,0.47059,0.45,0.3913,0.42308,N,
.30008,0.17226,0.32508,0.26195,0.02506,0.25447,0.625,0.63636,0.57143,0.52941,0.5,0.47826,.43945,N,
0.31084,0.30435,0.0653,0.29293,0.05411,.28136,0.5,0.45455,.50788,0.47059,0.45,0.3913,0.38462,N,
0.23183,0.2636,0.10369,0.34411,0.26555,0.24407,0.625,0.63636,0.5,.48523,.46704,0.43478,0.46154,N,
0.22599,0.16092,0.33664,0.19227,0.08582,0.4023,0.875,0.90909,0.85714,0.82353,0.85,0.78261,0.73077,N,
0.27627,0.39344,0.11871,.21702,0.02623,0.2459,.58596,0.54545,0.5,0.47059,0.45,0.3913,0.38462,N,
0.31394,0.19672,0.22951,0.20566,0.10492,0.36885,0.625,0.63636,0.64286,0.58824,0.6,0.6087,0.61538,N,
0.27895,0.48555,.2043,0.14503,0.06474,0.10116,0.5,0.54545,0.42857,0.41176,0.35,0.34783,0.34615,N,
0.25178,0.31652,0.19394,0.16,0.07791,.28136,0.625,0.54545,0.57143,0.58824,.46704,0.52174,0.53846,N,
0.295,0.31715,0.16404,0.2436,0.14498,.28136,0.5,0.45455,0.42857,0.41176,0.35,0.34783,0.38462,N,
0.41424,0.33047,0.14503,0.34101,0,0.18777,0.625,0.54545,.50788,0.52941,.46704,0.52174,0.53846,N,
0.29294,0.23278,0.28897,0.149,0.13302,0.33254,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.5,N,
0.30028,0.168,0.06759,0.23418,0.0896,0.175,0.375,0.45455,0.42857,0.41176,0.4,0.43478,0.42308,N,
0.37585,0.29439,0.09475,0.21495,0.10467,.28136,0.375,0.36364,0.35714,0.35294,0.35,0.3913,0.34615,N,
0.32753,0.30541,0.07667,.21702,.14264,0.18325,0.5,.54098,0.42857,0.47059,0.45,0.43478,0.46154,N,
.30008,0.39667,0.13517,0.20909,0.224,0.23333,0.625,0.63636,0.57143,.48523,0.5,0.47826,0.42308,N,
0.15927,0.20792,0.26767,0.16562,0,0.08663,0.375,0.27273,0.28571,0.29412,.46704,0.30435,0.30769,N,
0.29789,.27103,0.1959,0.18182,0.08116,0.23249,0.625,0.54545,0.5,0.41176,0.45,0.47826,0.42308,N,
0.31054,0.45946,0.10438,0.32292,0.12973,0.30405,0.5,0.45455,0.42857,0.41176,0.45,0.43478,.43945,N,
.30008,0.27451,0.16197,0.22777,0.39041,0.30501,0.625,0.63636,.50788,0.52941,0.45,.45177,0.42308,N,
.30008,0.18631,0.11564,.21702,0.34068,0.16635,0.625,0.54545,0.57143,.48523,0.5,.45177,0.53846,N,
0.48181,0.26377,0.17631,0.18182,0.12986,0.15217,0.5,0.45455,.50788,0.41176,0.4,0.3913,0.38462,N,
0.32639,0.32464,0.16652,0.24242,.14264,0.27899,0.5,0.54545,.50788,0.52941,0.5,0.52174,0.5,N,
0.32408,0.26923,0.26923,0.24126,0.09231,0.14423,0.75,.54098,0.57143,0.52941,0.55,0.52174,0.53846,N,
0.32227,0.13427,0.26792,0.23529,0.01432,0.14546,1,0.90909,0.85714,0.76471,0.7,0.6087,0.57692,N,
.30008,0.35714,0.24138,.21702,0.05714,0.3125,0.5,0.45455,0.42857,0.47059,.46704,0.43478,0.42308,N,
0.30433,0.3027,0.137,.21702,0.21189,0.42568,0.5,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
0.19414,0.22931,0.18644,0.25235,0.13517,0.27155,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.5,N,
0.1205,0.34607,0.09872,0.09397,0.27685,0.33427,0.375,0.27273,0.21429,.48523,0.2,0.21739,0.23077,N,
0.31225,0.36546,0.36643,0.25192,0,0.43926,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.35943,0.25855,0.18029,0.24027,0.18386,0.43092,0.75,0.63636,0.64286,0.64706,0.55,0.56522,0.57692,N,
0.33202,0.18421,.2043,0.27188,.14264,0.25058,0.875,0.81818,0.71429,0.70588,0.7,.45177,0.65385,N,
0.24009,0.41791,0.30262,0.09362,0.25075,0.26119,.58596,0.54545,0.57143,0.52941,.46704,0.52174,0.5,N,
0.29589,0.18957,0.19129,0.21288,0.0821,0.15501,1,0.90909,0.85714,0.82353,0.75,0.65217,0.61538,N,
0.2494,0.18605,0.07859,0.27786,0.07442,0.11628,0.625,0.63636,0.5,0.47059,0.4,0.3913,.43945,N,
0.34292,0.28488,0.02947,0.35254,.14264,0.25436,0.5,0.36364,.50788,0.41176,0.4,0.3913,0.38462,N,
0.46225,0.32184,0.11653,0.45664,0.1931,0.50287,0.625,0.54545,0.5,.48523,0.5,0.47826,0.46154,N,
0.28221,0.26316,0.07623,0.40875,0.16842,0.39474,0.625,.54098,0.5,0.47059,0.45,0.47826,0.42308,N,
0.32108,0.04192,0.14165,0.32553,0.13413,0.31437,0.375,0.45455,0.35714,0.29412,0.35,0.34783,0.30769,N,
0.28357,0.20192,0.17871,0.12063,0.32308,0.54688,0.375,0.36364,0.28571,0.35294,0.4,0.34783,0.34615,N,
0.22188,0.43448,.2043,0.23072,0.15448,0.18103,0.375,0.36364,0.28571,0.29412,0.35,0.30435,0.30769,N,
0.31976,0.35321,0.15501,0.28774,0,.28136,0.5,0.45455,0.42857,0.35294,0.4,0.3913,.43945,N,
0.27101,0.25271,0.21959,0.25665,0.1213,0.09477,0.5,0.54545,0.5,0.41176,0.45,0.43478,0.42308,N,
0.37102,0.20758,0.21712,0.30313,.14264,0.10091,0.75,0.63636,.50788,0.52941,0.55,0.47826,0.46154,N,
0.27652,0.3139,0.03788,0.31879,0,0.27466,0.625,.54098,0.5,0.41176,0.4,0.34783,0.34615,N,
.30008,0.19811,0.13815,0.28931,0,0.13758,0.5,0.45455,0.42857,0.35294,0.4,0.34783,.43945,N,
0.14299,.27103,.2043,0.18958,0.2688,0.32667,.58596,0.63636,.50788,0.52941,0.5,.45177,0.5,N,
0.20492,0.3121,0.10762,0.10654,0.14268,0.1672,0.25,0.27273,.50788,0.23529,0.25,0.26087,0.26923,N,
0.33099,0.3284,.2043,0.09293,0.08296,0.34568,0.375,0.27273,.50788,0.35294,0.35,0.34783,0.30769,N,
0.32593,0.19216,0.20541,0.24599,0.15373,0.25735,0.5,0.54545,0.5,0.52941,0.5,0.43478,0.42308,N,
0.35747,0.24706,.2043,0.21319,0.08784,0.44608,0.75,0.72727,0.64286,0.64706,0.65,0.65217,0.61538,N,
0.37383,0.30501,0.21351,0.22777,0.36601,0.32407,0.75,0.63636,0.57143,0.52941,0.45,0.47826,0.42308,N,
0.4304,.27103,0.20344,0.20979,0.18729,0.43896,0.625,.54098,0.5,0.52941,0.5,0.47826,0.42308,N,
0.39296,0.23168,0.3595,0.01977,0.15887,0.39303,0.5,0.36364,0.35714,0.41176,0.4,0.3913,0.38462,N,
0.33202,0.26006,0.31387,.21702,.14264,0.43344,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.34615,N,
0.57745,0.39487,.2043,0.17156,0.34462,0.22436,0.625,0.54545,0.57143,0.52941,.46704,0.47826,0.46154,N,
0.27323,0.22293,0.36591,0.15981,0.35669,0.44586,0.875,0.72727,0.57143,0.47059,0.5,.45177,0.5,N,
0.26584,0.30274,0.22101,0.18968,0.18903,0.15691,.58596,0.63636,0.57143,0.52941,0.5,0.43478,0.46154,N,
0.28821,0.28,0.24078,0.24568,0.224,0.2625,0.75,0.72727,0.71429,0.64706,0.65,0.65217,0.65385,N,
0.1957,0.20438,0.19733,0.15262,0,0.31934,0.375,0.36364,0.35714,0.29412,0.3,0.26087,0.26923,N,
0.38029,0.04965,.2043,0.23727,.14264,0.4344,0.5,0.45455,0.35714,0.35294,0.35,0.34783,0.38462,N,
0.36965,.27103,0.24082,0.22998,.14264,.28136,.58596,0.63636,0.71429,0.64706,0.6,0.56522,0.53846,N,
0.28665,.27103,0.07439,0.26301,0.03522,0.30267,0.5,0.45455,0.35714,0.35294,0.35,0.34783,0.34615,N,
0.30966,0.19149,0.13353,0.33048,0.01702,0.19947,0.625,0.54545,0.57143,0.58824,.46704,0.56522,0.53846,N,
0.25293,0.26415,0.4782,0.43396,0.10566,0.41274,0.75,0.63636,0.64286,0.58824,0.6,.45177,.43945,N,
0.33624,0.34653,0.26767,.21702,0.14785,0.23102,0.625,0.54545,0.57143,0.52941,0.5,0.52174,0.5,N,
0.34003,0.27317,0.28024,0.14279,0.10927,0.38415,.58596,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,N,
0.4038,0.31874,0.21897,0.24168,0.09807,0.35245,0.75,.54098,0.78571,0.76471,0.7,0.69565,0.69231,N,
0.3064,0.36667,0.08046,0.33853,0.05333,0.29167,0.75,0.54545,0.57143,.48523,0.55,0.52174,0.5,N,
0.21087,0.25562,0.29427,0.16445,0.09438,0.27037,1,0.90909,0.92857,.48523,0.75,0.73913,0.73077,N,
0.29789,0.16908,.2043,0.21212,0.08116,0.31703,0.625,0.63636,0.57143,0.52941,0.55,0.56522,0.53846,N,
0.4798,0.27932,0.17571,0.22755,0.02709,.28136,0.75,.54098,0.64286,0.64706,0.65,0.6087,.43945,N,
0.30781,.27103,0.11246,0.26789,0.08386,0.19655,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.33353,0.36842,0.08084,0.36016,0.05359,0.08373,0.375,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.27599,0.33456,.2043,0.18449,0.08235,0.38603,0.5,0.45455,.50788,0.41176,0.4,0.3913,.43945,N,
0.30056,0.28251,0.14396,0.20628,0.2009,0.19619,0.625,.54098,0.5,0.47059,0.5,0.47826,0.5,N,
0.36768,0.32,0.17379,0.26286,0.064,.28136,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.5,N,
0.34862,0.60681,.2043,0.05826,.14264,.28136,0.625,0.63636,0.57143,0.52941,0.45,0.43478,.43945,N,
.30008,0.16144,0.15275,0.23532,.14264,0.1453,.58596,0.72727,0.64286,0.64706,0.65,0.6087,.43945,N,
0.23474,0.19355,0.14794,.21702,0.20645,0.20161,0.625,0.63636,0.57143,0.47059,0.45,0.43478,0.46154,N,
0.24144,.27103,0.22191,0.14907,0.18912,0.45966,.58596,0.54545,0.5,0.47059,0.45,0.47826,0.46154,N,
0.31192,.27103,0.22466,0.19693,0.18615,0.33934,0.625,0.54545,0.42857,0.47059,0.5,0.47826,0.5,N,
0.32672,0.20072,0.20591,0.28478,0.24086,0.18817,0.75,0.63636,.50788,0.58824,.46704,0.47826,0.46154,N,
0.3254,.27103,0.04458,0.37515,0.11821,0.27704,0.625,0.63636,.50788,0.52941,0.5,0.43478,0.42308,N,
0.28307,0.27451,0.17839,0.17661,0.18582,0.30354,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.19965,0.07447,0.1438,0.26692,.14264,0.09309,0.5,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,N,
0.2221,.27103,0.11998,.21702,0.13254,0.10355,0.5,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
0.31826,0.21677,0.02616,0.3885,0.13006,0.15806,0.625,0.54545,0.57143,0.52941,0.5,0.52174,0.5,N,
0.19646,0.12069,0.36415,0.25235,0.04828,0.20744,0.75,0.72727,0.71429,0.64706,.46704,0.6087,0.65385,N,
0.20449,0.29661,0.14319,0.15948,0.3322,0.29661,.58596,0.45455,0.42857,0.35294,0.35,0.34783,0.30769,N,
0.26757,0.36327,0.25631,0.1419,0.15649,0.24451,.58596,0.63636,0.64286,0.58824,0.55,0.52174,0.46154,N,
0.23546,0.30739,0.25631,0.11686,0.13413,.28136,0.75,0.63636,0.64286,0.58824,0.55,0.56522,0.53846,N,
0.31728,0.37278,0.35993,0.17321,.14264,0.36243,0.5,0.45455,0.35714,0.35294,0.35,0.3913,0.34615,N,
0.3951,0.25789,0.19564,0.24211,0.05895,0.23026,.58596,.54098,0.5,0.47059,0.45,.45177,0.46154,N,
0.31422,0.33743,.2043,0.18972,0.10586,0.26465,0.625,0.63636,0.5,0.52941,0.45,0.47826,0.46154,N,
